DMS_id,best_target,max_pident,qcov_pct,evalue,bitscore,uniform_auroc
NP_001355847.1,PITX2_HUMAN_Tsuboyama_2023_2L7M,55.76923076923077,11.279826464208242,6.231510676855422e-17,55.35005569458008,1.0
NP_001356.1,DLG4_HUMAN_Faure_2021,99.72067039106145,93.35071707953064,0.0,1628.3050537109375,
NP_001356355.1,,0.0,0.0,,0.0,0.986111111111111
NP_001357188.2,,0.0,0.0,,0.0,0.9944444444444445
NP_001357524.1,,0.0,0.0,,0.0,
NP_001357587.1,,0.0,0.0,,0.0,0.988235294117647
NP_001358001.1,,0.0,0.0,,0.0,
NP_001358995.1,,0.0,0.0,,0.0,0.96
NP_001359162.1,,0.0,0.0,,0.0,
NP_001365406.2,SHOC2_HUMAN_Kwon_2022,32.33830845771144,43.48739495798319,1.8434984888182822e-13,43.8817138671875,1.0
NP_001365421.1,,0.0,0.0,,0.0,0.9848484848484849
NP_001366127.1,,0.0,0.0,,0.0,0.9825581395348837
NP_001366380.1,,0.0,0.0,,0.0,0.8055555555555556
NP_001366429.1,,0.0,0.0,,0.0,0.7560975609756098
NP_001366543.1,,0.0,0.0,,0.0,
NP_001368914.1,,0.0,0.0,,0.0,
NP_001369746.2,PAI1_HUMAN_Huttinger_2021,23.380281690140844,78.36134453781513,8.267721109865928e-09,28.419294357299805,0.7666666666666666
NP_001373.2,,0.0,0.0,,0.0,1.0
NP_001374.4,,0.0,0.0,,0.0,1.0
NP_001374178.1,,0.0,0.0,,0.0,
NP_001376.1,,0.0,0.0,,0.0,
NP_001377.1,,0.0,0.0,,0.0,
NP_001380.2,,0.0,0.0,,0.0,0.8888888888888888
NP_001380429.1,,0.0,0.0,,0.0,
NP_001387.2,MK01_HUMAN_Brenan_2016,32.9059829059829,31.716906946264743,3.530501183668178e-27,88.88906860351562,0.9898809523809524
NP_001388.1,,0.0,0.0,,0.0,
NP_001390.1,,0.0,0.0,,0.0,0.9540441176470589
NP_001412.1,,0.0,0.0,,0.0,
NP_001421.2,,0.0,0.0,,0.0,0.9693877551020409
NP_001431.1,,0.0,0.0,,0.0,
NP_001439.2,,0.0,0.0,,0.0,
NP_001440.2,,0.0,0.0,,0.0,1.0
NP_001442.2,,0.0,0.0,,0.0,0.9791666666666667
NP_001444.2,,0.0,0.0,,0.0,1.0
NP_001457.1,,0.0,0.0,,0.0,0.962962962962963
NP_001461.1,,0.0,0.0,,0.0,
NP_001469.1,,0.0,0.0,,0.0,1.0
NP_001473.1,,0.0,0.0,,0.0,
NP_001482.1,,0.0,0.0,,0.0,
NP_001483.3,,0.0,0.0,,0.0,
NP_001484.1,GDIA_HUMAN_Silverstein_2021,100.0,100.0,1.94404524757e-312,1029.092529296875,
NP_001501.2,,0.0,0.0,,0.0,
NP_001510.2,,0.0,0.0,,0.0,1.0
NP_001511.2,,0.0,0.0,,0.0,
NP_001521.1,,0.0,0.0,,0.0,
NP_001529.2,,0.0,0.0,,0.0,0.9500000000000001
NP_001531.1,,0.0,0.0,,0.0,0.7592592592592593
NP_001534.1,,0.0,0.0,,0.0,
NP_001547.1,SRC_HUMAN_Ahler_2019,30.687830687830687,27.116402116402117,1.2671919799713667e-14,46.99913787841797,0.888888888888889
NP_001548.1,CCR5_HUMAN_Gill_2023,34.47098976109215,81.94444444444444,9.413937570909872e-61,199.4611358642578,1.0
NP_001549.2,,0.0,0.0,,0.0,0.9642857142857142
NP_001554.2,,0.0,0.0,,0.0,0.8333333333333334
NP_001596.2,,0.0,0.0,,0.0,0.9461538461538461
NP_001600.1,,0.0,0.0,,0.0,
NP_001605.1,,0.0,0.0,,0.0,0.8809523809523809
NP_001616.1,,0.0,0.0,,0.0,1.0
NP_001617.1,SRC_HUMAN_Ahler_2019,26.200873362445414,49.064449064449065,7.068314957629387e-13,41.56883239746094,
NP_001640.1,DLG4_HUMAN_Faure_2021,32.142857142857146,5.198019801980198,6.2637723932374e-05,14.623228073120117,
NP_001642.1,,0.0,0.0,,0.0,
NP_001671.2,,0.0,0.0,,0.0,
NP_001672.1,,0.0,0.0,,0.0,0.9852941176470589
NP_001681.2,,0.0,0.0,,0.0,0.9444444444444444
NP_001683.2,,0.0,0.0,,0.0,
NP_001684.2,,0.0,0.0,,0.0,1.0
NP_001687.1,,0.0,0.0,,0.0,
NP_001689.1,,0.0,0.0,,0.0,
NP_001702.1,SHOC2_HUMAN_Kwon_2022,31.088082901554404,53.53260869565217,8.391422484731568e-14,45.130550384521484,
NP_001708.3,,0.0,0.0,,0.0,
NP_001709.1,,0.0,0.0,,0.0,
NP_001730.1,,0.0,0.0,,0.0,
NP_001745.2,,0.0,0.0,,0.0,1.0
NP_001750.1,,0.0,0.0,,0.0,
NP_001759.3,,0.0,0.0,,0.0,
NP_001761.3,CD19_HUMAN_Klesmith_2019_FMC_singles,100.0,100.0,0.0,1304.2978515625,
NP_001774.1,,0.0,0.0,,0.0,
NP_001783.2,,0.0,0.0,,0.0,0.7333333333333334
NP_001784.2,,0.0,0.0,,0.0,0.9444444444444445
NP_001785.2,,0.0,0.0,,0.0,
NP_001796.2,,0.0,0.0,,0.0,
NP_001813.1,GRB2_HUMAN_Faure_2021,37.68115942028985,15.032679738562091,3.400108432618701e-10,32.924556732177734,
NP_001821.2,,0.0,0.0,,0.0,0.9632352941176471
NP_001835.3,,0.0,0.0,,0.0,0.9869950894978616
NP_001837.2,,0.0,0.0,,0.0,0.9801801801801802
NP_001839.2,,0.0,0.0,,0.0,0.9400252525252525
NP_001840.3,,0.0,0.0,,0.0,0.9929193899782135
NP_001843.1,,0.0,0.0,,0.0,1.0
NP_001845.3,,0.0,0.0,,0.0,0.9795751633986928
NP_001850.1,,0.0,0.0,,0.0,
NP_001859.1,CBPA2_HUMAN_Tsuboyama_2023_1O6X,56.94444444444444,17.18377088305489,4.2923280730079406e-23,75.31224822998047,1.0
NP_001866.2,,0.0,0.0,,0.0,0.961038961038961
NP_001867.2,,0.0,0.0,,0.0,0.9919786096256685
NP_001876.1,,0.0,0.0,,0.0,
NP_001877.1,,0.0,0.0,,0.0,
NP_001878.1,,0.0,0.0,,0.0,
NP_001895.1,,0.0,0.0,,0.0,0.9047619047619048
NP_001905.1,,0.0,0.0,,0.0,
NP_001907.3,,0.0,0.0,,0.0,
NP_001908.3,OXDA_RHOTO_Vanella_2023_activity,31.09540636042403,85.01440922190201,1.4676804363754958e-27,90.06373596191406,
NP_001909.4,ODP2_GEOSE_Tsuboyama_2023_1W4G,46.34146341463415,8.506224066390041,4.5202309173707524e-08,25.841873168945312,0.9951923076923077
NP_001914.3,,0.0,0.0,,0.0,
NP_001918.3,,0.0,0.0,,0.0,0.9655172413793104
NP_001922.2,ODP2_GEOSE_Tsuboyama_2023_1W4G,50.0,6.182380216383308,1.8384583219977676e-09,30.203516006469727,1.0
NP_001928.2,,0.0,0.0,,0.0,
NP_001934.2,,0.0,0.0,,0.0,0.9633333333333334
NP_001944.1,,0.0,0.0,,0.0,0.9571428571428572
NP_001949.1,,0.0,0.0,,0.0,0.7072727272727273
NP_001952.1,,0.0,0.0,,0.0,
NP_001963.1,,0.0,0.0,,0.0,0.96
NP_001973.2,ERBB2_HUMAN_Elazar_2016,48.85892116182573,72.57824143070046,1.9012836905872278e-306,1013.3216552734375,
NP_001976.1,,0.0,0.0,,0.0,
NP_001978.1,,0.0,0.0,,0.0,
NP_002001.1,,0.0,0.0,,0.0,
NP_002008.2,,0.0,0.0,,0.0,
NP_002009.1,SHOC2_HUMAN_Kwon_2022,32.26837060702876,25.216706067769895,5.700209906838524e-33,107.03275299072266,
NP_002011.2,MET_HUMAN_Estevam_2023,49.685534591194966,12.326656394453005,3.286988147156988e-47,154.21310424804688,1.0
NP_002015.1,,0.0,0.0,,0.0,1.0
NP_002016.2,,0.0,0.0,,0.0,0.625
NP_002038.2,,0.0,0.0,,0.0,0.9134199134199134
NP_002040.1,,0.0,0.0,,0.0,0.9360902255639098
NP_002043.2,,0.0,0.0,,0.0,0.9454545454545455
NP_002046.1,,0.0,0.0,,0.0,0.9124999999999999
NP_002056.2,,0.0,0.0,,0.0,
NP_002058.2,,0.0,0.0,,0.0,
NP_002060.4,,0.0,0.0,,0.0,1.0
NP_002063.2,,0.0,0.0,,0.0,
NP_002065.1,,0.0,0.0,,0.0,0.885
NP_002067.1,,0.0,0.0,,0.0,
NP_002071.2,,0.0,0.0,,0.0,1.0
NP_002078.1,,0.0,0.0,,0.0,
NP_002100.2,,0.0,0.0,,0.0,0.9722222222222223
NP_002104.2,,0.0,0.0,,0.0,
NP_002131.2,,0.0,0.0,,0.0,0.9166666666666666
NP_002147.2,,0.0,0.0,,0.0,
NP_002151.2,,0.0,0.0,,0.0,0.375
NP_002159.2,,0.0,0.0,,0.0,
NP_002171.2,,0.0,0.0,,0.0,0.9345238095238095
NP_002172.2,,0.0,0.0,,0.0,0.761904761904762
NP_002176.2,,0.0,0.0,,0.0,0.9791666666666666
NP_002195.1,,0.0,0.0,,0.0,0.9305555555555556
NP_002212.3,,0.0,0.0,,0.0,0.37037037037037035
NP_002217.3,,0.0,0.0,,0.0,
NP_002226.1,,0.0,0.0,,0.0,
NP_002231.1,KCNJ2_MOUSE_Coyote-Maestas_2022_function,52.80898876404494,84.63356973995272,7.493862194709236e-128,420.4996337890625,
NP_002232.2,KCNJ2_MOUSE_Coyote-Maestas_2022_function,43.97394136807818,82.05804749340369,5.709284108781598e-86,282.3204345703125,
NP_002233.2,KCNJ2_MOUSE_Coyote-Maestas_2022_function,37.29903536977492,88.05555555555556,2.2855135395692034e-61,201.44552612304688,
NP_002237.1,KCNH2_HUMAN_Kozek_2020,22.641509433962263,13.451776649746192,0.00013850548006529096,14.844609260559082,
NP_002238.2,,0.0,0.0,,0.0,1.0
NP_002240.3,,0.0,0.0,,0.0,
NP_002241.1,,0.0,0.0,,0.0,
NP_002244.1,MET_HUMAN_Estevam_2023,50.31055900621118,11.946902654867257,1.8358276304596937e-49,161.72909545898438,0.9166666666666666
NP_002258.2,,0.0,0.0,,0.0,
NP_002283.3,,0.0,0.0,,0.0,1.0
NP_002287.2,,0.0,0.0,,0.0,1.0
NP_002290.2,Q59976_STRSQ_Romero_2015,40.22222222222222,24.234561494551116,1.3319720108018458e-90,297.5511779785156,1.0
NP_002294.2,TPOR_HUMAN_Bridgford_2020,29.310344827586206,10.128755364806867,0.00030247133774015443,12.279295921325684,0.75
NP_002307.2,PITX2_HUMAN_Tsuboyama_2023_2L7M,38.775510204081634,12.40506329113924,2.0747568373090718e-07,23.931438446044922,1.0
NP_002308.2,,0.0,0.0,,0.0,
NP_002325.2,,0.0,0.0,,0.0,1.0
NP_002326.2,,0.0,0.0,,0.0,0.9627659574468086
NP_002327.2,,0.0,0.0,,0.0,1.0
NP_002372.1,,0.0,0.0,,0.0,0.96875
NP_002380.3,LYAM1_HUMAN_Elazar_2016,30.17241379310345,31.63265306122449,2.5908304867431378e-09,29.972978591918945,
NP_002388.2,,0.0,0.0,,0.0,0.8985294117647058
NP_002392.2,SRC_HUMAN_Ahler_2019,32.394366197183096,35.94249201277955,3.832284608920825e-19,62.49301528930664,
NP_002393.2,,0.0,0.0,,0.0,
NP_002411.3,,0.0,0.0,,0.0,0.9301075268817204
NP_002418.1,,0.0,0.0,,0.0,1.0
NP_002421.3,,0.0,0.0,,0.0,
NP_002426.1,,0.0,0.0,,0.0,0.921875
NP_002428.1,,0.0,0.0,,0.0,0.9166666666666666
NP_002430.3,MSH2_HUMAN_Jia_2020,31.029185867895546,60.861917326297274,3.309996140023999e-67,220.8623809814453,0.30000000000000004
NP_002431.2,MSH2_HUMAN_Jia_2020,27.976190476190474,74.8931623931624,2.1758245858777602e-60,198.5511474609375,
NP_002435.1,,0.0,0.0,,0.0,0.8409090909090909
NP_002440.2,NKX31_HUMAN_Tsuboyama_2023_2L9R,58.490566037735846,19.850187265917604,8.799634853550008e-17,55.56336212158203,
NP_002445.2,,0.0,0.0,,0.0,0.9803921568627451
NP_002456.2,,0.0,0.0,,0.0,0.9027777777777779
NP_002460.1,,0.0,0.0,,0.0,
NP_002461.2,,0.0,0.0,,0.0,0.9438775510204082
NP_002462.2,,0.0,0.0,,0.0,0.8413461538461539
NP_002463.2,,0.0,0.0,,0.0,0.9090909090909091
NP_002464.1,,0.0,0.0,,0.0,0.9321428571428572
NP_002476.2,,0.0,0.0,,0.0,0.8235294117647058
NP_002486.1,,0.0,0.0,,0.0,
NP_002492.2,,0.0,0.0,,0.0,0.9184782608695652
NP_002509.2,,0.0,0.0,,0.0,
NP_002519.2,,0.0,0.0,,0.0,
NP_002520.2,MET_HUMAN_Estevam_2023,41.36546184738956,33.79396984924623,7.513656789935796e-54,176.53785705566406,0.968695652173913
NP_002538.1,,0.0,0.0,,0.0,0.8690476190476192
NP_002543.2,,0.0,0.0,,0.0,
NP_002569.1,MET_HUMAN_Estevam_2023,28.34008097165992,46.13970588235294,2.0621888370355505e-17,56.721134185791016,
NP_002573.1,,0.0,0.0,,0.0,
NP_002576.1,NKX31_HUMAN_Tsuboyama_2023_2L9R,38.095238095238095,10.232558139534884,0.0004538109506248277,13.171815872192383,1.0
NP_002599.1,,0.0,0.0,,0.0,
NP_002600.1,MET_HUMAN_Estevam_2023,50.0,14.828209764918626,3.5643522819790705e-48,157.6875762939453,1.0
NP_002606.3,PAI1_HUMAN_Huttinger_2021,24.250681198910083,88.27751196172248,7.025818507844805e-30,97.68958282470703,
NP_002612.1,,0.0,0.0,,0.0,1.0
NP_002624.2,,0.0,0.0,,0.0,1.0
NP_002632.1,,0.0,0.0,,0.0,0.9107142857142857
NP_002633.1,,0.0,0.0,,0.0,
NP_002644.4,PITX2_HUMAN_Tsuboyama_2023_2L7M,94.23076923076923,16.560509554140125,6.007799850789352e-30,98.26319122314453,
NP_002652.2,ANCSZ_Hobbs_2022,36.144578313253014,6.561264822134387,1.878383654008767e-10,32.64333724975586,0.8875
NP_002653.1,,0.0,0.0,,0.0,1.0
NP_002668.1,,0.0,0.0,,0.0,
NP_002682.2,,0.0,0.0,,0.0,1.0
NP_002684.1,,0.0,0.0,,0.0,0.9761904761904762
NP_002706.1,,0.0,0.0,,0.0,0.9743589743589745
NP_002725.1,,0.0,0.0,,0.0,
NP_002730.1,SRC_HUMAN_Ahler_2019,30.150753768844222,30.272596843615496,3.0245150953516873e-16,52.36341857910156,0.9722222222222222
NP_002733.2,MK01_HUMAN_Brenan_2016,34.21052631578947,21.710526315789476,6.737761286018032e-25,80.7065200805664,0.9090909090909091
NP_002746.1,ANCSZ_Hobbs_2022,28.87029288702929,61.57760814249363,1.8796908297082633e-20,66.5495834350586,1.0
NP_002755.1,,0.0,0.0,,0.0,1.0
NP_002759.2,,0.0,0.0,,0.0,
NP_002760.1,,0.0,0.0,,0.0,0.7948717948717949
NP_002766.1,,0.0,0.0,,0.0,0.9692307692307692
NP_002769.1,,0.0,0.0,,0.0,1.0
NP_002791.1,,0.0,0.0,,0.0,
NP_002825.3,ANCSZ_Hobbs_2022,41.25,15.345699831365936,3.687766297206869e-07,22.684080123901367,0.9630681818181818
NP_002829.3,,0.0,0.0,,0.0,1.0
NP_002851.2,,0.0,0.0,,0.0,0.8933823529411764
NP_002854.3,,0.0,0.0,,0.0,0.9393939393939393
NP_002863.1,RASH_HUMAN_Bandaru_2017,34.177215189873415,90.10416666666666,6.394423401692583e-21,68.57816314697266,
NP_002866.2,NUSA_ECOLI_Tsuboyama_2023_1WCL,42.857142857142854,12.684365781710916,1.2773870942316758e-06,21.600910186767578,
NP_002871.1,RAF1_HUMAN_Zinkus-Boltz_2019,100.0,100.0,0.0,1506.767333984375,0.9852941176470588
NP_002878.2,,0.0,0.0,,0.0,0.8214285714285714
NP_002885.1,,0.0,0.0,,0.0,
NP_002891.1,,0.0,0.0,,0.0,0.6851851851851852
NP_002896.2,,0.0,0.0,,0.0,1.0
NP_002920.1,SRC_HUMAN_Ahler_2019,26.406926406926406,43.3392539964476,3.0085862566920184e-10,33.145259857177734,
NP_002927.2,,0.0,0.0,,0.0,
NP_002932.1,,0.0,0.0,,0.0,1.0
NP_002959.2,,0.0,0.0,,0.0,0.7941176470588235
NP_002963.2,,0.0,0.0,,0.0,0.13636363636363635
NP_002991.2,,0.0,0.0,,0.0,0.994949494949495
NP_002992.1,,0.0,0.0,,0.0,1.0
NP_002993.1,,0.0,0.0,,0.0,0.9903846153846154
NP_003005.2,,0.0,0.0,,0.0,
NP_003009.2,,0.0,0.0,,0.0,0.9305555555555556
NP_003014.3,,0.0,0.0,,0.0,0.7647058823529411
NP_003026.2,,0.0,0.0,,0.0,1.0
NP_003027.1,,0.0,0.0,,0.0,0.9976076555023924
NP_003029.2,,0.0,0.0,,0.0,
NP_003032.1,,0.0,0.0,,0.0,
NP_003033.3,SC6A4_HUMAN_Young_2021,44.46397188049209,95.49248747913188,5.780012624994296e-161,530.5392456054688,0.9281210592686002
NP_003038.2,,0.0,0.0,,0.0,
NP_003043.3,,0.0,0.0,,0.0,1.0
NP_003045.2,,0.0,0.0,,0.0,
NP_003046.2,,0.0,0.0,,0.0,1.0
NP_003051.1,S22A1_HUMAN_Yee_2023_abundance,37.18199608610568,93.53680430879713,6.133664417434966e-84,276.27532958984375,0.9979296066252588
NP_003061.3,,0.0,0.0,,0.0,0.9860768021558499
NP_003064.2,,0.0,0.0,,0.0,
NP_003066.2,,0.0,0.0,,0.0,1.0
NP_003070.3,,0.0,0.0,,0.0,1.0
NP_003089.1,DLG4_RAT_McLaughlin_2012,42.68292682926829,16.435643564356436,2.9235226853624794e-09,29.75166130065918,
NP_003095.2,,0.0,0.0,,0.0,
NP_003097.1,SOX30_HUMAN_Tsuboyama_2023_7JJK,53.57142857142857,17.665615141955836,1.94002760077462e-17,57.78105163574219,1.0
NP_003098.1,SOX30_HUMAN_Tsuboyama_2023_7JJK,44.642857142857146,11.814345991561181,4.789513292044274e-13,43.04911804199219,
NP_003099.1,SOX30_HUMAN_Tsuboyama_2023_7JJK,44.642857142857146,12.698412698412698,1.0797004047184605e-13,44.94975662231445,0.972972972972973
NP_003110.1,,0.0,0.0,,0.0,0.9840909090909091
NP_003127.1,,0.0,0.0,,0.0,
NP_003147.2,,0.0,0.0,,0.0,1.0
NP_003150.1,MK01_HUMAN_Brenan_2016,35.563380281690144,28.058252427184467,8.164353908233242e-51,166.76918029785156,0.9906914893617021
NP_003156.1,,0.0,0.0,,0.0,0.93568524970964
NP_003163.1,,0.0,0.0,,0.0,0.9166666666666666
NP_003165.2,VILI_CHICK_Tsuboyama_2023_1YU5,53.57142857142857,3.131991051454139,3.796150243039961e-14,44.65888214111328,0.9285714285714285
NP_003168.2,ANCSZ_Hobbs_2022,73.3974358974359,98.8976377952756,1.6725e-319,1054.6351318359375,
NP_003184.1,,0.0,0.0,,0.0,1.0
NP_003192.1,SOX30_HUMAN_Tsuboyama_2023_7JJK,23.529411764705884,20.73170731707317,0.00014114370571330993,15.248970031738281,
NP_003212.2,,0.0,0.0,,0.0,
NP_003218.2,,0.0,0.0,,0.0,0.9166666666666666
NP_003229.1,,0.0,0.0,,0.0,0.9423076923076923
NP_003230.1,,0.0,0.0,,0.0,
NP_003233.4,ERBB2_HUMAN_Elazar_2016,27.96934865900383,52.20458553791887,5.899752739513424e-06,18.54482650756836,0.9803921568627452
NP_003237.2,,0.0,0.0,,0.0,
NP_003276.3,,0.0,0.0,,0.0,1.0
NP_003280.2,,0.0,0.0,,0.0,0.6923076923076923
NP_003292.1,ADRB2_HUMAN_Jones_2020,24.104234527687296,78.39195979899498,7.947752192853054e-25,81.62022399902344,
NP_003312.3,,0.0,0.0,,0.0,
NP_003313.3,,0.0,0.0,,0.0,1.0
NP_003325.2,,0.0,0.0,,0.0,0.5333333333333333
NP_003350.1,,0.0,0.0,,0.0,
NP_003352.2,,0.0,0.0,,0.0,0.9948051948051948
NP_003357.2,,0.0,0.0,,0.0,
NP_003374.3,,0.0,0.0,,0.0,
NP_003383.4,,0.0,0.0,,0.0,0.8333333333333334
NP_003385.2,,0.0,0.0,,0.0,
NP_003394.1,,0.0,0.0,,0.0,1.0
NP_003403.2,,0.0,0.0,,0.0,
NP_003404.1,,0.0,0.0,,0.0,1.0
NP_003457.1,,0.0,0.0,,0.0,1.0
NP_003461.2,,0.0,0.0,,0.0,
NP_003467.1,,0.0,0.0,,0.0,
NP_003468.2,,0.0,0.0,,0.0,0.9750000000000001
NP_003482.1,,0.0,0.0,,0.0,1.0
NP_003485.1,,0.0,0.0,,0.0,0.9377934272300469
NP_003551.2,,0.0,0.0,,0.0,0.9981132075471699
NP_003570.2,,0.0,0.0,,0.0,0.9375
NP_003578.2,,0.0,0.0,,0.0,
NP_003579.3,,0.0,0.0,,0.0,0.8666666666666667
NP_003581.1,,0.0,0.0,,0.0,
NP_003592.3,RAD_ANTMA_Tsuboyama_2023_2CJJ,35.0,3.802281368821293,0.00035221407024337557,12.004693031311035,
NP_003602.1,,0.0,0.0,,0.0,0.9147286821705427
NP_003611.1,PPM1D_HUMAN_Miller_2022,100.0,100.0,0.0,1396.3177490234375,0.75
NP_003621.1,,0.0,0.0,,0.0,
NP_003623.1,,0.0,0.0,,0.0,
NP_003631.2,,0.0,0.0,,0.0,1.0
NP_003638.1,,0.0,0.0,,0.0,
NP_003651.1,,0.0,0.0,,0.0,
NP_003667.1,,0.0,0.0,,0.0,1.0
NP_003671.1,,0.0,0.0,,0.0,1.0
NP_003672.1,,0.0,0.0,,0.0,
NP_003679.2,DLG4_HUMAN_Faure_2021,27.5626423690205,51.0314875135722,1.4848270218238917e-41,135.82960510253906,0.7185185185185184
NP_003681.1,RNC_ECOLI_Weeks_2023,35.714285714285715,22.364217252396166,9.494678468328435e-07,22.089553833007812,
NP_003696.2,CALM1_HUMAN_Weile_2017,23.364485981308412,16.224188790560472,0.00023614491195623653,13.218520164489746,
NP_003709.3,MK01_HUMAN_Brenan_2016,38.1578947368421,20.7010582010582,8.420000478359503e-54,176.52572631835938,0.9595833333333333
NP_003712.1,,0.0,0.0,,0.0,
NP_003713.3,P53_HUMAN_Kotler_2018,48.90510948905109,41.3235294117647,1.0901628632637415e-86,285.32806396484375,0.9666666666666667
NP_003733.2,Q837P5_ENTFA_Meier_2023,32.04633204633205,39.894019682059046,1.446517272461639e-66,218.26898193359375,0.9924585218702866
NP_003745.1,,0.0,0.0,,0.0,
NP_003755.2,,0.0,0.0,,0.0,
NP_003782.1,,0.0,0.0,,0.0,1.0
NP_003784.2,,0.0,0.0,,0.0,
NP_003788.2,,0.0,0.0,,0.0,
NP_003792.1,,0.0,0.0,,0.0,1.0
NP_003796.1,,0.0,0.0,,0.0,
NP_003826.2,,0.0,0.0,,0.0,1.0
NP_003830.1,,0.0,0.0,,0.0,0.9333333333333333
NP_003840.2,,0.0,0.0,,0.0,
NP_003841.1,,0.0,0.0,,0.0,1.0
NP_003854.1,,0.0,0.0,,0.0,
NP_003856.1,PITX2_HUMAN_Tsuboyama_2023_2L7M,47.05882352941177,27.56756756756757,1.2201166750068482e-12,41.52142333984375,
NP_003871.1,,0.0,0.0,,0.0,0.9333333333333333
NP_003874.2,,0.0,0.0,,0.0,
NP_003886.3,,0.0,0.0,,0.0,0.96
NP_003887.3,,0.0,0.0,,0.0,
NP_003891.1,SQSTM_MOUSE_Tsuboyama_2023_2RRU,100.0,9.090909090909092,5.597057150313791e-22,71.9175033569336,0.9166666666666667
NP_003892.2,,0.0,0.0,,0.0,
NP_003898.2,,0.0,0.0,,0.0,1.0
NP_003910.1,,0.0,0.0,,0.0,1.0
NP_003914.1,,0.0,0.0,,0.0,0.8333333333333334
NP_003915.2,PITX2_HUMAN_Tsuboyama_2023_2L7M,65.38461538461539,16.560509554140125,1.3783083723765523e-18,61.183204650878906,
NP_003916.1,,0.0,0.0,,0.0,
NP_003928.1,,0.0,0.0,,0.0,
NP_003968.3,,0.0,0.0,,0.0,
NP_003969.2,GRB2_HUMAN_Faure_2021,44.0,12.01923076923077,1.1728129720280774e-08,28.21162986755371,0.75
NP_003982.1,CCR5_HUMAN_Gill_2023,26.896551724137932,71.3302752293578,4.537921388720311e-18,58.864112854003906,
NP_003986.2,ERBB2_HUMAN_Elazar_2016,27.876106194690266,23.018147086914993,6.648843606126613e-12,37.706947326660156,0.8611111111111112
NP_003989.2,,0.0,0.0,,0.0,1.0
NP_003990.1,,0.0,0.0,,0.0,0.9166666666666666
NP_003995.2,,0.0,0.0,,0.0,0.956043956043956
NP_004010.1,,0.0,0.0,,0.0,1.0
NP_004026.2,,0.0,0.0,,0.0,
NP_004035.2,,0.0,0.0,,0.0,1.0
NP_004046.2,,0.0,0.0,,0.0,0.8257575757575757
NP_004067.1,,0.0,0.0,,0.0,
NP_004073.2,,0.0,0.0,,0.0,0.9503105590062112
NP_004076.1,,0.0,0.0,,0.0,
NP_004077.1,,0.0,0.0,,0.0,0.8571428571428572
NP_004083.3,,0.0,0.0,,0.0,1.0
NP_004091.3,,0.0,0.0,,0.0,
NP_004105.1,,0.0,0.0,,0.0,
NP_004125.3,,0.0,0.0,,0.0,
NP_004144.2,,0.0,0.0,,0.0,0.9636363636363636
NP_004159.2,,0.0,0.0,,0.0,0.9761904761904763
NP_004161.4,,0.0,0.0,,0.0,
NP_004162.2,,0.0,0.0,,0.0,0.7840136054421769
NP_004165.2,,0.0,0.0,,0.0,1.0
NP_004167.3,,0.0,0.0,,0.0,1.0
NP_004172.2,,0.0,0.0,,0.0,
NP_004174.1,,0.0,0.0,,0.0,0.974145486415425
NP_004175.2,,0.0,0.0,,0.0,
NP_004178.2,,0.0,0.0,,0.0,0.978095238095238
NP_004179.3,,0.0,0.0,,0.0,1.0
NP_004195.2,,0.0,0.0,,0.0,1.0
NP_004199.1,,0.0,0.0,,0.0,0.967032967032967
NP_004202.4,SC6A4_HUMAN_Young_2021,43.55670103092783,48.68255959849435,5.448703370367549e-110,362.0965270996094,0.9948979591836735
NP_004209.2,RASK_HUMAN_Weng_2022_abundance,36.024844720496894,74.77064220183486,8.684684177294089e-26,84.57085418701172,1.0
NP_004229.1,,0.0,0.0,,0.0,0.95
NP_004230.2,,0.0,0.0,,0.0,0.7844827586206896
NP_004238.3,,0.0,0.0,,0.0,0.9916666666666667
NP_004251.4,,0.0,0.0,,0.0,0.8333333333333334
NP_004259.3,,0.0,0.0,,0.0,
NP_004264.2,,0.0,0.0,,0.0,1.0
NP_004269.1,,0.0,0.0,,0.0,
NP_004270.2,,0.0,0.0,,0.0,
NP_004272.2,SAV1_MOUSE_Tsuboyama_2023_2YSB,38.888888888888886,6.434782608695652,4.2071976073857387e-07,22.94734001159668,1.0
NP_004278.2,,0.0,0.0,,0.0,
NP_004288.1,,0.0,0.0,,0.0,
NP_004290.2,Q837P4_ENTFA_Meier_2023,31.25,74.23638778220452,1.3291135564141338e-65,215.56912231445312,0.9176470588235294
NP_004295.2,ERBB2_HUMAN_Elazar_2016,33.72434017595308,22.962962962962962,7.609027402243177e-45,146.5290069580078,0.9035714285714286
NP_004302.1,RASH_HUMAN_Bandaru_2017,23.56687898089172,88.46153846153845,1.3106349534569238e-05,18.81458282470703,
NP_004312.2,,0.0,0.0,,0.0,0.9811294380766005
NP_004319.1,,0.0,0.0,,0.0,1.0
NP_004320.2,RAF1_HUMAN_Zinkus-Boltz_2019,35.44973544973545,39.661654135338345,3.715101009778438e-18,58.769309997558594,1.0
NP_004324.2,RAF1_HUMAN_Zinkus-Boltz_2019,61.166666666666664,80.67885117493474,9.206722676332387e-234,771.542724609375,0.9823863636363636
NP_004332.2,OTC_HUMAN_Lo_2023,26.333333333333332,13.617977528089886,1.5004621541852133e-23,75.33797454833984,0.9583333333333333
NP_004351.1,,0.0,0.0,,0.0,0.7272727272727273
