DMS_id,n,auroc_uniform,auroc_biogate,auroc_best
NP_005622.1,10,1.0,1.0,1.0
NP_005624.2,84,0.935860058309038,0.9183673469387754,0.9026239067055393
NP_005641.1,66,0.9947089947089948,0.9735449735449736,0.9894179894179894
NP_005645.1,44,1.0,1.0,0.9897435897435898
NP_005661.1,12,0.9,0.8,0.95
NP_005667.2,10,1.0,1.0,1.0
NP_005668.2,15,0.8600000000000001,0.7400000000000001,0.9600000000000001
NP_005673.3,28,0.890625,0.7916666666666666,0.921875
NP_005678.3,11,0.8,0.7666666666666666,0.8
NP_005680.1,12,1.0,1.0,1.0
NP_005682.2,25,1.0,1.0,0.8939393939393939
NP_005723.2,12,1.0,1.0,1.0
NP_005778.1,12,1.0,1.0,1.0
NP_005850.1,46,0.951951951951952,0.933933933933934,0.9459459459459459
NP_005852.2,12,1.0,1.0,1.0
NP_005853.2,26,0.8999999999999999,0.85,0.925
NP_005887.2,10,1.0,1.0,0.9583333333333334
NP_005893.1,25,1.0,1.0,1.0
NP_005899.3,10,1.0,1.0,1.0
NP_005901.2,18,0.9861111111111112,0.9861111111111112,0.9305555555555556
NP_005903.2,21,0.9814814814814815,0.9814814814814815,0.9814814814814815
NP_005912.1,28,0.9739130434782609,0.8782608695652174,0.9739130434782609
NP_005923.3,17,1.0,1.0,1.0
NP_005947.3,12,1.0,1.0,1.0
NP_005948.3,37,0.9407407407407408,0.9444444444444444,0.937037037037037
NP_005973.1,12,1.0,1.0,1.0
NP_005984.3,27,0.9605263157894738,0.9605263157894737,0.9407894736842105
NP_005987.3,15,1.0,1.0,1.0
NP_005996.2,83,0.9496969696969697,0.8824242424242424,0.9315151515151514
NP_006000.2,150,0.9395973154362416,0.9395973154362416,0.9194630872483222
NP_006006.3,129,0.9609609609609608,0.9444444444444444,0.965965965965966
NP_006008.1,11,0.8214285714285714,0.8571428571428571,0.8214285714285714
NP_006010.2,18,1.0,1.0,1.0
NP_006021.2,10,1.0,1.0,1.0
NP_006026.3,20,0.9797979797979797,0.9898989898989898,0.9696969696969697
NP_006027.2,16,0.7333333333333334,1.0,0.4666666666666667
NP_006028.2,28,1.0,0.9807692307692308,0.9807692307692308
NP_006054.2,11,1.0,1.0,1.0
NP_006077.2,40,0.8198198198198198,0.8288288288288288,0.7837837837837838
NP_006078.2,38,0.7272727272727273,0.6242424242424243,0.6727272727272727
NP_006112.3,29,0.9615384615384617,0.9423076923076924,0.9278846153846153
NP_006114.1,88,0.982183908045977,0.935632183908046,0.9706896551724138
NP_006138.1,31,1.0,1.0,1.0
NP_006149.2,18,0.9692307692307693,0.8923076923076922,0.9692307692307692
NP_006155.2,22,1.0,1.0,1.0
NP_006171.2,11,0.9583333333333334,0.9166666666666666,0.9583333333333334
NP_006183.2,12,1.0,1.0,1.0
NP_006195.3,14,0.8571428571428571,0.8367346938775511,0.7346938775510203
NP_006197.1,16,1.0,1.0,1.0
NP_006199.2,15,0.9464285714285715,0.9642857142857143,0.9285714285714286
NP_006205.1,10,1.0,1.0,1.0
NP_006209.2,53,0.7958333333333333,0.7791666666666667,0.7208333333333333
NP_006222.2,34,0.89247311827957,0.9139784946236559,0.903225806451613
NP_006236.1,20,0.8333333333333334,0.8333333333333334,0.8333333333333334
NP_006252.4,11,1.0,0.8928571428571429,1.0
NP_006256.1,13,1.0,1.0,1.0
NP_006259.1,14,1.0,1.0,1.0
NP_006260.1,34,0.962962962962963,0.8783068783068784,0.9682539682539683
NP_006281.1,26,1.0,1.0,1.0
NP_006286.1,15,0.9444444444444444,0.9814814814814815,0.8703703703703703
NP_006293.2,15,1.0,1.0,1.0
NP_006297.2,79,0.976280834914611,0.9648956356736244,0.9554079696394686
NP_006334.2,29,0.9949494949494949,0.9949494949494949,1.0
NP_006350.1,18,1.0,1.0,1.0
NP_006354.2,14,1.0,0.9333333333333333,0.9777777777777777
NP_006388.2,10,0.9600000000000001,0.72,1.0
NP_006406.1,16,0.9333333333333333,0.9333333333333333,0.9166666666666667
NP_006485.2,14,1.0,1.0,1.0
NP_006507.2,88,0.9734375,0.946875,0.965625
NP_006508.2,39,0.9605263157894738,0.9394736842105262,0.9447368421052632
NP_006512.2,14,1.0,1.0,1.0
NP_006554.1,10,1.0,1.0,1.0
NP_006556.1,30,0.9861111111111112,0.9722222222222222,1.0
NP_006558.1,26,1.0,0.9934640522875816,0.9869281045751633
NP_006570.1,32,0.9010416666666667,0.8802083333333334,0.9010416666666666
NP_006584.1,18,1.0,1.0,1.0
NP_006603.2,18,1.0,0.8923076923076922,1.0
NP_006615.2,19,0.8522727272727273,0.7613636363636364,0.9204545454545454
NP_006693.3,23,0.9285714285714286,0.8928571428571428,0.9375
NP_006740.1,17,0.9166666666666666,0.861111111111111,0.8749999999999999
NP_006757.2,183,0.9584269662921348,0.8955056179775281,0.9696629213483146
NP_006758.2,26,0.9619047619047619,0.9238095238095239,0.9809523809523809
NP_006763.2,126,0.9162971175166297,0.9104767184035477,0.883869179600887
NP_006774.2,10,1.0,1.0,0.9166666666666667
NP_006787.2,28,0.893939393939394,0.8636363636363638,0.8106060606060606
NP_006843.2,19,0.9583333333333334,0.8541666666666667,1.0
NP_006874.1,10,1.0,1.0,0.8888888888888888
NP_008822.2,10,0.7083333333333333,0.75,0.7083333333333334
NP_008823.1,12,1.0,1.0,1.0
NP_008825.4,17,0.9696969696969696,0.9242424242424243,0.9696969696969696
NP_008846.2,28,1.0,1.0,1.0
NP_008853.3,56,0.9729729729729729,0.9573257467994309,0.9815078236130867
NP_008860.4,14,0.9230769230769231,0.8461538461538461,1.0
NP_008870.2,75,0.8865546218487395,0.8613445378151261,0.7941176470588235
NP_008871.3,23,0.8333333333333334,0.8333333333333334,0.9411764705882353
NP_008872.1,32,1.0,0.9880952380952381,1.0
NP_008880.2,15,1.0,0.9107142857142857,1.0
NP_008919.3,10,0.6666666666666667,0.7777777777777778,0.4444444444444444
NP_008986.2,23,0.9285714285714286,0.8214285714285714,0.9375
NP_009006.2,42,0.8775510204081631,0.8801020408163266,0.8698979591836735
NP_009009.1,60,0.5423728813559322,0.728813559322034,0.22033898305084743
NP_009029.3,19,0.8888888888888888,0.9444444444444444,0.7777777777777778
NP_009034.2,22,0.9824561403508772,0.8070175438596492,1.0
NP_009051.1,15,1.0,1.0,1.0
NP_009057.1,26,1.0,1.0,0.88
NP_009075.1,16,0.9743589743589745,0.8717948717948718,0.9487179487179488
NP_009125.1,10,1.0,1.0,1.0
NP_009203.2,10,1.0,1.0,1.0
NP_009220.2,14,1.0,1.0,1.0
NP_009225.1,456,0.9445334141274239,0.9285405124653738,0.9303150969529086
NP_009297.2,105,0.9550561797752808,0.9297752808988764,0.8665730337078652
NP_009330.1,39,0.8157894736842105,0.868421052631579,0.7368421052631579
NP_015556.1,37,0.9,0.8,0.8904761904761905
NP_015564.5,16,1.0,1.0,1.0
NP_015566.1,96,0.8566193311956023,0.7796610169491526,0.8240952817224004
NP_031374.2,12,1.0,1.0,1.0
NP_031401.1,18,0.8235294117647058,0.9411764705882353,0.8823529411764706
NP_036192.2,25,1.0,1.0,1.0
NP_036214.2,26,0.84,0.4,0.96
NP_036234.3,69,0.9422169811320755,0.9233490566037736,0.9280660377358491
NP_036255.2,16,0.859375,0.859375,0.859375
NP_036276.1,20,0.9047619047619048,0.9047619047619049,0.9166666666666667
NP_036288.2,14,0.6923076923076923,0.5384615384615384,0.7692307692307692
NP_036292.2,25,1.0,1.0,1.0
NP_036311.3,13,1.0,1.0,1.0
NP_036318.1,14,0.9583333333333334,0.9166666666666667,0.9583333333333334
NP_036325.2,18,0.95,0.8625,0.9625
NP_036335.1,15,1.0,0.9821428571428571,1.0
NP_036345.2,12,1.0,1.0,1.0
NP_036356.1,21,0.926470588235294,0.8970588235294117,0.9117647058823529
NP_036412.1,10,0.6666666666666666,0.7142857142857143,0.7142857142857143
NP_036413.1,15,1.0,1.0,1.0
NP_036425.1,15,1.0,1.0,1.0
NP_036450.1,15,1.0,1.0,1.0
NP_036459.1,18,0.9090909090909091,0.9090909090909091,0.922077922077922
NP_036462.2,93,0.6977272727272728,0.6840909090909092,0.740909090909091
NP_036546.2,13,0.8999999999999999,0.8333333333333333,0.9333333333333333
NP_036566.1,11,1.0,0.9444444444444444,1.0
NP_036611.2,11,1.0,1.0,1.0
NP_037386.1,13,0.5454545454545454,0.5909090909090908,0.5909090909090909
NP_037466.3,21,0.9852941176470589,0.9852941176470589,0.9852941176470589
NP_037471.2,11,0.9583333333333334,0.9166666666666666,1.0
NP_037514.2,11,0.9,0.8666666666666667,0.8666666666666667
NP_038460.4,34,1.0,1.0,1.0
NP_038475.2,44,0.5116279069767442,0.7209302325581395,0.32558139534883723
NP_054701.1,12,0.30000000000000004,0.35000000000000003,0.30000000000000004
NP_054722.2,13,0.8333333333333334,0.5833333333333333,0.8333333333333334
NP_054728.2,43,0.916289592760181,0.8936651583710407,0.9027149321266968
NP_054733.2,29,0.9631578947368421,0.9526315789473685,0.9368421052631579
NP_054742.2,12,0.90625,0.875,0.9375
NP_054768.2,34,0.9444444444444444,0.8888888888888888,0.9479166666666666
NP_054772.1,11,1.0,1.0,1.0
NP_054799.4,40,0.9068627450980392,0.838235294117647,0.8872549019607843
NP_054831.2,51,0.9919028340080972,0.9858299595141701,0.9919028340080972
NP_054858.2,55,0.9359999999999999,0.916,0.9159999999999999
NP_054859.2,28,1.0,1.0,1.0
NP_055006.1,192,0.9088319088319088,0.8782051282051282,0.912571225071225
NP_055023.2,44,0.85,0.7375,0.81875
NP_055040.2,27,0.945054945054945,0.8736263736263737,0.9725274725274726
NP_055054.1,10,1.0,1.0,1.0
NP_055059.2,16,1.0,1.0,1.0
NP_055064.1,26,0.8680555555555556,0.7638888888888888,0.8611111111111112
NP_055066.1,14,0.925,0.95,0.9
NP_055067.1,13,1.0,1.0,1.0
NP_055085.1,18,0.9538461538461539,0.9384615384615385,0.9692307692307692
NP_055086.1,10,1.0,1.0,1.0
NP_055112.2,14,0.9583333333333333,0.9583333333333333,1.0
NP_055129.2,19,1.0,0.9411764705882353,1.0
NP_055134.2,16,0.5,0.6785714285714285,0.4285714285714286
NP_055151.3,15,0.9285714285714286,0.8571428571428571,0.9642857142857143
NP_055177.2,12,1.0,0.962962962962963,1.0
NP_055199.1,10,1.0,1.0,1.0
NP_055238.1,22,0.8611111111111112,0.5277777777777778,0.9583333333333333
NP_055282.1,10,1.0,0.8888888888888888,1.0
NP_055306.1,12,0.8,0.8,0.85
NP_055331.1,16,1.0,1.0,1.0
NP_055400.1,29,0.9803921568627452,0.9852941176470589,0.9558823529411765
NP_055440.1,20,0.953125,0.96875,0.953125
NP_055448.1,18,0.9875,0.9124999999999999,0.9750000000000001
NP_055454.1,22,1.0,1.0,1.0
NP_055484.3,11,1.0,0.9,1.0
NP_055496.2,15,0.9285714285714286,0.6428571428571428,1.0
NP_055509.2,12,1.0,1.0,1.0
NP_055527.1,24,0.9772727272727273,0.9545454545454546,1.0
NP_055529.2,57,0.8944444444444444,0.825925925925926,0.8796296296296297
NP_055543.2,16,0.9333333333333333,0.2666666666666667,0.7333333333333334
NP_055569.1,15,0.6388888888888888,0.6111111111111112,0.6666666666666666
NP_055595.2,26,0.9659090909090908,0.8636363636363636,0.9772727272727273
NP_055610.1,129,0.9973076923076923,0.9892307692307692,0.9953846153846154
NP_055619.2,24,1.0,1.0,0.9565217391304348
NP_055637.2,17,1.0,1.0,0.9375
NP_055661.3,15,0.9814814814814815,1.0,0.962962962962963
NP_055689.1,104,1.0,0.9931972789115646,1.0
NP_055744.2,12,1.0,1.0,1.0
NP_055761.2,153,0.9799685781618225,0.9901806755695208,0.9579732914375492
NP_055771.4,30,0.9642857142857143,0.9285714285714286,0.9642857142857143
NP_055775.2,14,1.0,1.0,1.0
NP_055782.3,17,1.0,1.0,1.0
NP_055790.1,19,1.0,1.0,1.0
NP_055800.2,19,0.9705882352941176,0.8235294117647058,1.0
NP_055826.1,17,1.0,1.0,0.9375
NP_055840.2,35,0.9433333333333334,0.8766666666666667,0.96
NP_055844.2,16,1.0,1.0,1.0
NP_055862.1,19,1.0,1.0,0.9583333333333334
NP_055887.3,20,0.9444444444444444,1.0,0.8611111111111112
NP_055915.2,46,0.8078078078078077,0.7357357357357357,0.7837837837837838
NP_055917.1,26,0.9791666666666667,1.0,0.8333333333333334
NP_055929.1,24,0.9130434782608696,0.8260869565217391,1.0
NP_055940.3,39,0.9500000000000001,0.8071428571428572,0.9785714285714285
NP_055981.1,27,0.9629629629629629,0.6790123456790125,0.9753086419753086
NP_056000.1,19,0.9871794871794872,0.923076923076923,1.0
NP_056080.1,78,0.9541666666666666,0.9145833333333333,0.9659722222222221
NP_056082.2,19,1.0,0.8888888888888888,1.0
NP_056087.2,21,0.7647058823529411,0.6470588235294117,0.8529411764705882
NP_056092.2,82,0.85,0.85625,0.86875
NP_056093.3,15,1.0,1.0,1.0
NP_056110.2,12,0.9629629629629629,0.5925925925925926,1.0
NP_056150.1,142,0.8726790450928382,0.7589522546419097,0.886604774535809
NP_056155.1,24,0.9375,0.9296875,0.9140625
NP_056201.2,13,0.8333333333333334,0.8611111111111112,0.8055555555555556
NP_056240.2,22,1.0,1.0,1.0
NP_056265.2,13,0.9166666666666666,0.9166666666666666,0.6666666666666667
NP_056280.2,18,0.9375,0.9375,0.9375
NP_056303.3,18,0.5111111111111111,0.5333333333333334,0.6
NP_056321.2,29,0.9130434782608695,0.42028985507246375,0.9347826086956521
NP_056346.3,53,0.9607843137254902,0.9019607843137254,1.0
NP_056372.1,14,1.0,1.0,1.0
NP_056374.2,212,1.0,0.9967159277504105,0.9945265462506843
NP_056375.2,82,0.9752415458937198,0.9335748792270532,0.9806763285024155
NP_056385.1,69,0.9,0.8923076923076924,0.8846153846153846
NP_056477.1,25,0.7380952380952381,0.35714285714285715,0.9761904761904762
NP_056508.2,14,0.9230769230769231,0.9230769230769231,1.0
NP_056512.5,12,1.0,1.0,1.0
NP_056536.2,26,1.0,0.88,1.0
NP_056651.1,13,1.0,1.0,1.0
NP_056655.3,11,1.0,1.0,1.0
NP_056953.2,13,1.0,1.0,1.0
NP_056968.1,14,1.0,1.0,1.0
NP_056979.1,10,0.4444444444444444,0.11111111111111116,0.7777777777777778
NP_056980.2,12,0.8518518518518519,0.5185185185185185,0.9259259259259259
NP_056999.2,56,0.8518518518518519,0.7777777777777778,0.8518518518518519
NP_057006.1,25,1.0,0.988095238095238,0.9761904761904762
NP_057021.2,11,1.0,1.0,0.9666666666666668
NP_057062.1,27,0.8260869565217391,0.782608695652174,0.8260869565217391
NP_057092.2,13,0.8181818181818181,0.8636363636363635,0.7727272727272727
NP_057097.2,11,0.8,1.0,0.6
NP_057116.2,11,1.0,1.0,1.0
NP_057119.3,15,0.9642857142857143,0.7321428571428572,0.9642857142857143
NP_057126.2,10,1.0,1.0,1.0
NP_057195.2,28,1.0,0.9615384615384616,1.0
NP_057206.2,12,0.9500000000000001,0.85,1.0
NP_057264.4,21,0.9888888888888889,0.9666666666666667,0.9555555555555556
NP_057287.2,29,1.0,1.0,1.0
NP_057288.1,15,0.9285714285714286,0.8571428571428572,0.9285714285714286
NP_057303.2,16,1.0,1.0,1.0
NP_057425.3,20,1.0,1.0,1.0
NP_057457.1,24,0.7685185185185185,0.7962962962962963,0.6388888888888888
NP_057616.2,10,1.0,1.0,1.0
NP_057664.1,40,1.0,1.0,1.0
NP_057688.3,16,1.0,1.0,1.0
NP_057732.2,11,1.0,1.0,1.0
NP_058515.1,19,1.0,1.0,0.9117647058823529
NP_058633.2,36,0.6571428571428571,0.6,0.7142857142857143
NP_058634.4,10,1.0,1.0,1.0
NP_058637.1,13,1.0,1.0,1.0
NP_058648.4,33,0.8064516129032258,0.5,0.6935483870967742
NP_059129.3,18,1.0,1.0,1.0
NP_060004.3,10,1.0,1.0,1.0
NP_060017.1,13,0.925,0.875,0.95
NP_060033.3,11,0.8,1.0,0.7
NP_060035.2,14,1.0,1.0,0.9583333333333333
NP_060083.1,15,0.9629629629629629,0.37037037037037035,0.8888888888888888
NP_060106.2,22,0.6666666666666667,0.8095238095238095,0.33333333333333337
NP_060111.2,33,0.9888888888888889,0.9666666666666667,0.9777777777777777
NP_060121.3,47,0.9777777777777779,0.9740740740740741,0.9703703703703703
NP_060124.2,46,0.7440476190476191,0.7103174603174603,0.7638888888888888
NP_060132.3,23,0.8833333333333334,0.9,0.8999999999999999
NP_060141.3,13,1.0,1.0,1.0
NP_060215.4,41,0.975,0.875,0.975
NP_060222.2,12,0.85,0.85,0.85
NP_060272.3,25,1.0,0.9347826086956521,1.0
NP_060277.1,15,0.9230769230769231,0.8846153846153846,1.0
NP_060336.3,11,1.0,1.0,0.9444444444444444
NP_060345.2,18,0.9333333333333333,0.888888888888889,0.9555555555555556
NP_060352.1,16,0.9818181818181819,0.6727272727272727,0.9636363636363636
NP_060404.4,37,0.8720238095238095,0.7916666666666666,0.8809523809523809
NP_060420.2,27,0.1923076923076923,0.2692307692307693,0.1923076923076923
NP_060476.2,23,1.0,0.9923076923076923,1.0
NP_060496.2,39,0.9074074074074074,0.888888888888889,0.9351851851851852
NP_060521.4,26,0.96,0.96,0.96
NP_060525.3,10,0.9375,0.9375,1.0
NP_060530.3,13,0.9090909090909091,0.9545454545454545,0.8636363636363635
NP_060545.3,10,0.9047619047619048,0.9047619047619048,0.9523809523809524
NP_060546.2,25,1.0,1.0,1.0
NP_060547.2,10,0.0,0.11111111111111116,0.0
NP_060552.4,22,0.8958333333333334,0.8020833333333334,0.8645833333333334
NP_060586.2,14,0.875,0.7083333333333334,0.875
NP_060592.2,20,0.9285714285714286,0.9285714285714286,0.9404761904761905
NP_060597.4,15,0.9,0.8799999999999999,0.9600000000000001
NP_060599.1,10,1.0,1.0,0.8888888888888888
NP_060658.3,14,0.9555555555555556,0.9111111111111112,0.9333333333333333
NP_060663.2,21,0.9473684210526316,0.8421052631578947,1.0
NP_060700.2,16,1.0,1.0,1.0
NP_060733.4,37,0.7857142857142857,0.6,0.8714285714285714
NP_060762.3,10,0.8888888888888888,1.0,0.7777777777777778
NP_060767.2,13,1.0,1.0,1.0
NP_060798.2,135,0.8909774436090226,0.7330827067669173,0.9436090225563909
NP_060814.4,19,1.0,1.0,1.0
NP_060921.3,15,0.6923076923076923,0.6538461538461539,0.7692307692307692
NP_060956.1,39,0.9969135802469136,0.9969135802469136,0.9969135802469136
NP_060958.2,25,1.0,0.9365079365079365,1.0
NP_061154.1,17,1.0,1.0,1.0
NP_061155.2,25,0.7391304347826086,0.6304347826086957,0.7391304347826086
NP_061176.4,18,0.8823529411764706,1.0,0.7058823529411764
NP_061336.1,13,0.9750000000000001,0.925,1.0
NP_061485.1,15,1.0,0.9285714285714286,1.0
NP_061764.2,19,0.9358974358974359,0.6923076923076923,0.9615384615384617
NP_061905.2,28,1.0,1.0,1.0
NP_061923.2,10,1.0,1.0,1.0
NP_061928.4,17,0.6212121212121212,0.5909090909090908,0.48484848484848486
NP_061939.3,46,0.5555555555555556,0.7777777777777778,0.6444444444444444
NP_061947.1,18,1.0,0.974025974025974,1.0
NP_061949.3,12,1.0,1.0,1.0
NP_061950.2,18,1.0,1.0,1.0
NP_061951.1,14,1.0,1.0,1.0
NP_061966.1,13,1.0,1.0,1.0
NP_061971.3,28,0.8333333333333334,0.8636363636363636,0.8333333333333334
NP_061982.3,30,0.96875,0.8973214285714285,0.9553571428571428
NP_063916.1,32,0.967741935483871,0.9032258064516129,1.0
NP_063938.1,12,0.85,0.9,0.9500000000000001
NP_063945.2,35,0.9814814814814814,0.962962962962963,0.9351851851851851
NP_064425.2,15,1.0,1.0,0.9615384615384616
NP_064450.3,16,1.0,1.0,1.0
NP_064502.9,20,0.7866666666666666,0.8133333333333334,0.8266666666666667
NP_064551.3,24,0.93006993006993,0.9090909090909091,0.9440559440559441
NP_064608.2,17,1.0,1.0,1.0
NP_064632.2,32,1.0,0.987012987012987,1.0
NP_064716.2,25,1.0,1.0,1.0
NP_065071.1,26,0.7428571428571429,0.6666666666666667,0.761904761904762
NP_065099.3,20,0.890625,0.84375,0.828125
NP_065109.1,14,1.0,1.0,1.0
NP_065166.2,11,1.0,1.0,1.0
NP_065168.2,14,1.0,0.9230769230769231,1.0
NP_065390.1,13,0.8333333333333334,0.75,1.0
NP_065434.1,12,0.942857142857143,0.8857142857142857,0.9142857142857144
NP_065682.2,16,1.0,1.0,1.0
NP_065683.2,13,1.0,0.9444444444444444,1.0
NP_065689.1,10,1.0,0.875,1.0
NP_065690.2,10,1.0,1.0,1.0
NP_065712.1,11,1.0,1.0,1.0
NP_065731.3,11,1.0,1.0,1.0
NP_065737.2,10,0.9523809523809524,0.8571428571428572,0.8571428571428572
NP_065750.1,10,0.8095238095238095,0.8571428571428572,0.7619047619047619
NP_065770.1,38,1.0,1.0,1.0
NP_065793.1,11,1.0,1.0,1.0
NP_065796.2,32,0.9149797570850203,0.8947368421052633,0.9230769230769231
NP_065811.1,68,0.977416440831075,0.971093044263776,0.9647696476964769
NP_065873.2,151,0.9469417833456153,0.9322033898305084,0.9216101694915254
NP_065875.3,11,1.0,1.0,1.0
NP_065970.2,19,0.9659090909090908,0.9545454545454545,0.9772727272727273
NP_065979.1,52,0.94,0.8200000000000001,0.98
NP_065995.1,13,1.0,1.0,1.0
NP_066005.2,32,0.5666666666666667,0.44999999999999996,0.7
NP_066124.1,74,0.9771825396825397,0.9226190476190477,0.9593253968253969
NP_066264.4,35,0.96,0.9466666666666667,0.96
NP_066268.1,67,0.9754901960784313,0.9828431372549019,0.9681372549019608
NP_066287.2,270,0.9789222873900293,0.9523460410557185,0.9497800586510264
NP_066288.2,43,0.9861111111111112,0.9699074074074074,1.0
NP_066360.1,18,0.6875,0.625,0.71875
NP_066550.2,76,0.9571428571428571,0.9339285714285714,0.9321428571428572
NP_066918.2,10,1.0,1.0,0.8888888888888888
NP_066925.1,10,1.0,1.0,1.0
NP_066963.2,47,0.9012096774193549,0.9213709677419355,0.8951612903225806
NP_067032.3,25,0.8819444444444444,0.8125,0.9236111111111112
NP_067045.1,13,0.9523809523809524,0.9285714285714286,0.9047619047619049
NP_067063.1,11,0.19999999999999996,0.09999999999999998,0.4
NP_067638.3,66,0.7758264462809917,0.7117768595041322,0.78099173553719
NP_067641.2,11,0.8666666666666667,0.9,0.8
NP_067642.1,12,1.0,1.0,1.0
NP_068556.2,11,1.0,1.0,1.0
NP_068602.2,29,0.85,0.87,0.87
NP_068657.1,14,0.8888888888888888,0.8,0.9333333333333333
NP_068711.1,66,0.9770220588235294,0.9696691176470589,0.9264705882352942
NP_068712.1,62,0.9777777777777777,0.9830065359477124,0.9372549019607843
NP_068741.1,10,1.0,1.0,1.0
NP_068745.2,11,1.0,1.0,1.0
NP_068761.4,17,0.6,0.7,0.5
NP_068773.2,15,1.0,1.0,1.0
NP_068776.2,22,1.0,1.0,1.0
NP_071357.2,28,0.6041666666666666,0.65625,0.59375
NP_071372.1,11,0.9,0.9,1.0
NP_071378.1,25,0.9545454545454545,0.9242424242424242,0.8484848484848484
NP_071415.1,41,1.0,0.9824561403508772,1.0
NP_071445.1,55,0.891304347826087,0.8260869565217391,0.8792270531400967
NP_071449.1,17,1.0,1.0,1.0
NP_071450.2,14,1.0,0.9583333333333333,1.0
NP_071451.2,104,0.8444632290786136,0.8757396449704142,0.8021978021978022
NP_071731.1,27,0.8090909090909091,0.8,0.8363636363636364
NP_071764.3,17,1.0,0.9696969696969696,1.0
NP_071765.2,33,0.9338235294117647,0.8970588235294118,0.9485294117647058
NP_071881.1,12,1.0,1.0,1.0
NP_071882.1,15,1.0,1.0,1.0
NP_071899.1,11,1.0,1.0,1.0
NP_071934.3,99,0.9843243243243244,0.9535135135135134,0.9967567567567568
NP_073624.2,16,0.8974358974358975,0.8717948717948719,0.8974358974358975
NP_073746.2,32,0.967741935483871,0.967741935483871,1.0
NP_073752.6,12,0.9500000000000001,0.9500000000000001,0.9500000000000001
NP_075044.2,15,0.7592592592592593,0.7592592592592593,0.6666666666666667
NP_075462.3,14,1.0,1.0,1.0
NP_075555.1,15,0.9722222222222223,0.9166666666666666,0.9722222222222223
NP_075598.2,52,1.0,0.9778270509977827,0.9844789356984478
NP_076872.1,13,0.8055555555555556,0.8055555555555556,0.7222222222222222
NP_076927.1,32,1.0,1.0,0.9947916666666666
NP_076968.2,10,0.875,0.875,0.875
NP_076984.2,10,0.9583333333333334,0.9166666666666667,0.9166666666666667
NP_077006.1,18,1.0,1.0,1.0
NP_077015.2,33,0.9222222222222223,0.9444444444444444,0.8111111111111111
NP_077025.2,13,0.9285714285714286,0.9285714285714286,0.9285714285714286
NP_077277.1,30,0.8571428571428572,0.8571428571428572,0.6607142857142857
NP_077282.3,20,0.9797979797979798,0.9595959595959596,0.9797979797979798
NP_077288.2,38,0.9594202898550724,0.9391304347826087,0.9507246376811594
NP_077310.1,18,0.7058823529411764,0.23529411764705888,0.8823529411764706
NP_077740.1,14,1.0,1.0,0.9230769230769231
NP_077744.4,29,0.925,0.8333333333333334,0.925
NP_078772.1,11,1.0,1.0,1.0
NP_078789.2,40,1.0,1.0,1.0
NP_078807.1,14,1.0,1.0,1.0
NP_078824.2,14,0.6153846153846154,0.3846153846153846,0.6923076923076923
NP_078846.2,11,0.8928571428571428,0.8214285714285714,0.9642857142857143
NP_078853.2,36,0.9821428571428572,0.9419642857142858,0.9642857142857143
NP_078875.4,27,0.84,0.42,0.98
NP_078925.3,12,0.71875,0.71875,0.75
NP_078941.2,41,1.0,1.0,1.0
NP_078951.2,27,0.8461538461538461,0.6153846153846154,1.0
NP_078954.4,15,0.9400000000000001,0.9400000000000001,0.8400000000000001
NP_078961.3,19,1.0,1.0,1.0
NP_079005.3,45,0.9069767441860465,0.8953488372093023,0.8953488372093024
NP_079029.3,14,1.0,0.9696969696969697,1.0
NP_079033.4,270,0.9987228607918264,0.9702000851426138,0.997871434653044
NP_079066.5,17,0.9375,0.9375,0.8125
NP_079152.3,13,1.0,0.8666666666666666,1.0
NP_079160.1,14,1.0,0.9791666666666667,1.0
NP_079272.4,29,0.9615384615384616,0.9182692307692308,0.9567307692307693
NP_079353.3,12,1.0,1.0,1.0
NP_079375.3,26,0.8095238095238095,0.7904761904761906,0.7714285714285715
NP_079408.3,23,0.9692307692307692,0.9076923076923077,0.9538461538461538
NP_079436.4,13,0.8,0.7666666666666666,0.8
NP_079455.3,24,0.6956521739130435,0.8260869565217391,0.6086956521739131
NP_079483.3,10,0.8888888888888888,0.7777777777777778,0.8888888888888888
NP_079491.2,11,1.0,1.0,1.0
NP_079492.2,28,0.9777777777777777,0.9444444444444444,0.9777777777777777
NP_079519.1,16,1.0,0.9666666666666667,1.0
NP_085135.1,94,0.8817204301075269,0.7741935483870968,0.8064516129032258
NP_109587.1,29,0.7929292929292928,0.8737373737373737,0.7373737373737373
NP_109590.3,202,0.8090452261306532,0.7370184254606365,0.7303182579564489
NP_110400.1,16,1.0,0.9487179487179488,1.0
NP_110404.1,19,1.0,1.0,1.0
NP_110420.3,15,0.6428571428571428,0.2857142857142857,0.6428571428571428
NP_110440.1,21,0.9117647058823528,0.9117647058823528,0.8970588235294117
NP_112190.2,21,1.0,0.9736842105263158,1.0
NP_112503.1,11,0.8666666666666667,0.7666666666666666,0.8333333333333334
NP_113606.2,14,1.0,1.0,0.9583333333333334
NP_113663.2,22,0.9047619047619048,0.7619047619047619,0.9523809523809523
NP_114032.2,67,0.9262295081967213,0.9207650273224044,0.9426229508196722
NP_114091.4,16,0.9841269841269842,0.9682539682539683,0.9682539682539684
NP_114423.1,20,0.9375,0.796875,0.90625
NP_114432.2,28,0.875,0.8333333333333334,0.84375
NP_115484.2,25,0.9545454545454546,0.803030303030303,0.9090909090909091
