DMS_id,n,auroc_uniform,auroc_biogate,auroc_best,label_rate
NP_067638.3,66,0.6931818181818182,0.7117768595041322,0.8181818181818181,0.6666666666666666
NP_068602.2,29,0.76,0.87,0.87,0.8620689655172413
NP_068711.1,66,0.9568014705882353,0.9696691176470589,0.9751838235294118,0.48484848484848486
NP_068712.1,62,0.9882352941176471,0.9830065359477124,0.9908496732026144,0.7258064516129032
NP_068776.2,22,1.0,1.0,1.0,0.18181818181818182
NP_071357.2,28,0.5416666666666667,0.65625,0.65625,0.14285714285714285
NP_071378.1,25,0.9696969696969697,0.9242424242424242,0.9393939393939393,0.12
NP_071415.1,41,0.9035087719298246,0.9824561403508772,1.0,0.926829268292683
NP_071445.1,55,0.818840579710145,0.8260869565217391,0.9033816425120773,0.16363636363636364
NP_071451.2,104,0.8267117497886729,0.8757396449704142,0.8757396449704142,0.125
NP_071731.1,27,0.7090909090909091,0.8,0.8545454545454546,0.8148148148148148
NP_071765.2,33,0.8602941176470588,0.8970588235294118,0.9926470588235294,0.48484848484848486
NP_071934.3,99,0.5681081081081081,0.9535135135135134,0.981081081081081,0.25252525252525254
NP_073746.2,32,0.935483870967742,0.967741935483871,1.0,0.03125
NP_075598.2,52,0.8070953436807097,0.9778270509977827,0.9822616407982262,0.7884615384615384
NP_076927.1,32,0.9947916666666666,1.0,1.0,0.75
NP_077015.2,33,1.0,0.9444444444444444,0.9444444444444444,0.09090909090909091
NP_077277.1,30,0.9642857142857143,0.8571428571428572,0.9464285714285714,0.9333333333333333
NP_077282.3,20,0.898989898989899,0.9595959595959596,1.0,0.55
NP_077288.2,38,0.8115942028985508,0.9391304347826087,0.9565217391304348,0.6052631578947368
NP_077744.4,29,0.8166666666666667,0.8333333333333334,0.9416666666666667,0.8275862068965517
NP_078789.2,40,0.9230769230769231,1.0,1.0,0.025
NP_078853.2,36,0.9241071428571428,0.9419642857142858,0.9910714285714286,0.2222222222222222
NP_078875.4,27,0.0,0.42,0.9600000000000001,0.07407407407407407
NP_078941.2,41,0.9,1.0,1.0,0.975609756097561
NP_078951.2,27,0.0,0.6153846153846154,1.0,0.037037037037037035
NP_079005.3,45,0.7674418604651163,0.8953488372093023,0.9883720930232558,0.044444444444444446
NP_079033.4,270,0.9025117071094083,0.9702000851426138,0.9885057471264368,0.03333333333333333
NP_079272.4,29,0.8365384615384616,0.9182692307692308,0.9567307692307693,0.4482758620689655
NP_079375.3,26,0.5714285714285714,0.7904761904761906,0.8095238095238095,0.19230769230769232
NP_079408.3,23,0.8307692307692307,0.9076923076923077,0.9846153846153847,0.43478260869565216
NP_079455.3,24,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.041666666666666664
NP_079492.2,28,0.8944444444444445,0.9444444444444444,0.9944444444444445,0.6428571428571429
NP_085135.1,94,0.7096774193548387,0.7741935483870968,0.8709677419354839,0.010638297872340425
NP_109587.1,29,0.8131313131313131,0.8737373737373737,0.8737373737373737,0.6206896551724138
NP_109590.3,202,0.8056951423785594,0.7370184254606365,0.8726968174204355,0.01485148514851485
NP_110440.1,21,0.8235294117647058,0.9117647058823528,0.9117647058823528,0.19047619047619047
NP_112190.2,21,0.9473684210526316,0.9736842105263158,1.0,0.09523809523809523
NP_113663.2,22,0.7619047619047619,0.7619047619047619,1.0,0.045454545454545456
NP_114032.2,67,0.8114754098360656,0.9207650273224044,0.9207650273224044,0.08955223880597014
NP_114423.1,20,0.9375,0.796875,1.0,0.8
NP_114432.2,28,0.8854166666666666,0.8333333333333334,0.96875,0.14285714285714285
NP_115484.2,25,0.6818181818181818,0.803030303030303,0.8333333333333334,0.12
NP_115763.2,46,0.2222222222222222,0.6,0.6,0.021739130434782608
NP_116027.2,53,0.9634146341463415,0.9979674796747967,0.9979674796747967,0.7735849056603774
NP_116045.2,30,0.9807692307692308,0.9903846153846154,1.0,0.13333333333333333
NP_116071.2,64,0.8632025450689289,0.9406150583244963,0.9607635206786851,0.359375
NP_116277.2,89,1.0,1.0,1.0,0.0449438202247191
NP_116575.3,30,0.8880000000000001,0.76,0.992,0.16666666666666666
NP_127497.1,37,0.18571428571428572,0.8285714285714286,0.8285714285714286,0.05405405405405406
NP_149045.3,33,0.8189655172413792,0.9396551724137931,0.9396551724137931,0.12121212121212122
NP_149075.2,20,0.8823529411764706,0.8235294117647058,1.0,0.15
NP_149091.1,24,0.9565217391304348,0.9565217391304348,1.0,0.041666666666666664
NP_443099.1,47,0.8108108108108107,0.8297297297297299,0.8297297297297299,0.7872340425531915
NP_443108.1,35,0.6333333333333333,0.8866666666666666,0.92,0.14285714285714285
NP_443711.2,21,0.7,0.9,0.9,0.2857142857142857
NP_536350.2,60,0.9947916666666666,0.9947916666666666,1.0,0.8
NP_542411.2,102,0.9030969030969032,0.887112887112887,0.921078921078921,0.10784313725490197
NP_570824.1,24,0.9074074074074073,0.8796296296296297,0.9259259259259259,0.75
NP_570853.1,36,0.875,0.9241071428571428,0.96875,0.7777777777777778
NP_570901.3,23,0.7,0.8777777777777778,0.9333333333333333,0.21739130434782608
NP_573566.2,24,0.9052631578947368,0.8947368421052633,1.0,0.20833333333333334
NP_579877.1,32,0.9195402298850575,1.0,1.0,0.09375
NP_598004.1,31,0.9021739130434783,0.9184782608695652,0.9891304347826088,0.25806451612903225
NP_612422.2,23,0.9313725490196079,0.9705882352941176,0.9705882352941176,0.7391304347826086
NP_612486.2,23,0.5892857142857143,0.6785714285714285,0.9732142857142857,0.30434782608695654
NP_612808.1,20,0.859375,0.953125,1.0,0.2
NP_620596.2,44,0.7724137931034483,0.8551724137931035,0.935632183908046,0.3409090909090909
NP_620689.1,43,0.7965367965367964,0.9264069264069263,0.9805194805194806,0.4883720930232558
NP_644805.1,85,0.7131011608623549,0.874792703150912,0.874792703150912,0.788235294117647
NP_647479.2,65,0.9365079365079365,0.9841269841269842,1.0,0.03076923076923077
NP_653178.3,28,0.33333333333333337,0.6666666666666667,0.8148148148148149,0.03571428571428571
NP_653213.6,22,0.9529411764705882,0.9647058823529412,0.9647058823529412,0.22727272727272727
NP_659403.4,41,1.0,1.0,1.0,0.024390243902439025
NP_659505.1,31,0.9047619047619047,0.9702380952380952,1.0,0.22580645161290322
NP_660208.2,26,0.9097744360902255,0.9172932330827067,0.9774436090225563,0.7307692307692307
NP_663304.1,21,0.8181818181818181,0.9727272727272727,0.9727272727272728,0.5238095238095238
NP_689509.1,98,0.6292134831460674,0.8789013732833958,0.9912609238451935,0.9081632653061225
NP_689632.2,25,0.8831168831168831,0.9870129870129869,1.0,0.56
NP_689656.2,41,0.9358974358974359,0.9615384615384615,0.9871794871794872,0.9512195121951219
NP_689854.2,35,0.0,0.02941176470588236,1.0,0.02857142857142857
NP_689956.2,27,0.6527777777777777,0.6666666666666666,0.9722222222222222,0.1111111111111111
NP_694984.5,23,0.8333333333333334,0.8333333333333333,1.0,0.08695652173913043
NP_705902.2,28,0.9625,0.95,0.98125,0.7142857142857143
NP_714915.3,50,0.8604651162790699,0.9368770764119602,0.9833887043189369,0.86
NP_714928.1,34,0.7878787878787878,1.0,1.0,0.029411764705882353
NP_742105.1,271,0.9363535297387436,0.9863813229571985,0.9863813229571985,0.948339483394834
NP_758872.1,74,0.8631465517241379,0.8545258620689655,0.9105603448275863,0.21621621621621623
NP_775754.2,22,0.9666666666666667,0.9833333333333334,0.9916666666666667,0.5454545454545454
NP_775901.3,32,0.3218390804597701,0.48275862068965514,0.8620689655172413,0.09375
NP_775960.4,43,0.5897435897435898,0.8525641025641026,0.9487179487179487,0.09302325581395349
NP_777576.1,24,1.0,0.9545454545454546,1.0,0.08333333333333333
NP_777596.2,28,0.48538011695906436,0.6374269005847952,0.8947368421052632,0.32142857142857145
NP_783328.1,41,0.9327731092436974,0.9915966386554622,0.9915966386554622,0.8292682926829268
NP_803187.1,59,0.831764705882353,0.9835294117647059,0.9882352941176471,0.576271186440678
NP_808592.2,38,0.5938697318007662,0.7701149425287356,0.9233716475095785,0.7631578947368421
NP_821080.1,33,0.7258064516129032,0.8548387096774193,0.8548387096774193,0.9393939393939394
NP_821133.1,24,0.08695652173913043,0.782608695652174,0.9130434782608695,0.9583333333333334
NP_835366.1,79,1.0,1.0,1.0,0.9873417721518988
NP_848547.4,27,0.6923076923076923,0.9615384615384616,1.0,0.037037037037037035
NP_852107.1,54,0.6153846153846154,0.9230769230769231,0.9711538461538461,0.037037037037037035
NP_852122.1,42,0.8326530612244898,0.9061224489795918,0.9428571428571428,0.8333333333333334
NP_870998.2,22,0.5238095238095238,0.9523809523809523,0.9523809523809523,0.045454545454545456
NP_877437.2,20,1.0,1.0,1.0,0.7
NP_891847.1,48,0.9545454545454546,0.9147727272727273,0.9602272727272727,0.08333333333333333
NP_898871.1,43,0.975,1.0,1.0,0.9302325581395349
NP_899200.1,57,0.8407202216066482,0.9584487534626038,0.9584487534626038,0.3333333333333333
NP_919224.1,46,0.8645833333333334,0.925,0.9375,0.34782608695652173
NP_919253.1,37,0.8793103448275862,0.9482758620689655,0.9482758620689655,0.21621621621621623
NP_937799.1,98,0.3649122807017544,0.368421052631579,0.7824561403508772,0.9693877551020408
NP_937983.2,60,0.6842105263157895,0.7990430622009569,0.9796650717703349,0.36666666666666664
NP_938011.1,57,0.6071428571428572,0.9107142857142857,0.9107142857142857,0.017543859649122806
NP_938149.2,22,1.0,1.0,1.0,0.09090909090909091
NP_940927.2,21,0.95,1.0,1.0,0.047619047619047616
NP_940978.2,54,0.7843137254901961,0.6274509803921569,0.8496732026143792,0.05555555555555555
NP_945345.2,49,0.7708333333333334,0.9166666666666666,1.0,0.02040816326530612
NP_954986.2,25,0.9298245614035088,0.8771929824561404,0.9473684210526316,0.76
NP_957705.1,134,0.803639846743295,0.888888888888889,0.9458812260536399,0.8656716417910447
NP_982272.2,28,0.75,0.75,0.75,0.07142857142857142
NP_982301.1,23,0.712121212121212,0.8560606060606061,0.9696969696969696,0.5217391304347826
NP_991331.1,26,0.8380952380952381,0.9619047619047619,0.9619047619047619,0.8076923076923077
NP_997005.1,29,0.9242424242424243,0.9191919191919191,0.9242424242424243,0.3793103448275862
NP_997229.2,24,0.7789473684210526,0.6736842105263159,0.9421052631578947,0.20833333333333334
NP_997235.3,20,0.9166666666666666,0.96875,0.96875,0.6
NP_998764.1,26,0.9281045751633987,0.9934640522875816,0.9934640522875816,0.6538461538461539
