UniProt_ID,D_evo_struct_helix,D_evo_struct_sheet,D_evo_struct_loop,D_evo_struct_core,D_evo_struct_surface,rho_D_evo_struct_contact,D_seq_struct_helix,D_seq_struct_sheet,D_seq_struct_loop,D_seq_struct_core,D_seq_struct_surface,rho_D_seq_struct_contact,D_std_helix,D_std_sheet,D_std_loop,D_std_core,D_std_surface,rho_D_std_contact
TNKS2_HUMAN,0.46133950532028245,,0.4827198913871135,0.5741284251424613,0.5135435724504431,0.050157400384344825,0.44716276645556274,,0.401685466720084,0.5537001244741345,0.4272054351077581,0.10496196012102818,0.5348876980735368,,0.5341748371850529,0.5577793544449889,0.5653052884736096,-0.04159382237236515
TPK1_HUMAN,0.4659667015842656,0.46796994751988163,0.5515350587576624,0.48339800566975916,0.4883077296888574,-0.00988396915963476,0.47679243593916426,0.4577874653725539,0.5239965683427443,0.4611181924342669,0.47849911387714655,-0.028927657523848894,0.5928296177178531,0.5729276160216548,0.56975535342792,0.5913946606607383,0.5572382829411493,0.06750138713625108
TPMT_HUMAN,0.4543587818777901,0.39270818460788537,0.5270304019653144,0.48710267750734265,0.48003450925080193,0.03444094534072282,0.4091492539776261,0.39513131862854994,0.5081757567435513,0.4891902859481094,0.4034413069881607,0.0934766488035674,0.5066881407166945,0.5152517513841159,0.5436711838269135,0.5297727516206093,0.522647923271717,0.005493416284697788
TPOR_HUMAN,0.5350753566337836,,0.46480100204386976,0.47198570395696055,0.4512945453962521,-0.07448911645131849,0.48286469875276866,,0.4124962625647991,0.45789482015855687,0.40220510264379783,0.03232455916598471,0.5852605835729112,,0.5569760307059528,0.6704226362056527,0.5750203776155295,-0.024318515542165076
TRPC_SACS2,0.4021393616629373,0.6989144205034703,0.577798902551669,0.6277085738276236,0.348032957560328,0.01835859369459707,0.46484661872796873,0.6962059376326843,0.5218003790298416,0.6353309705568198,0.3270701382375334,0.052650444272022395,0.4965147792760723,0.5612702776320608,0.5183946683902909,0.5490143464892911,0.5021784006538481,0.07821984672802108
TRPC_THEMA,0.6426280747626858,0.6562432854801121,0.6224419902735265,0.6229105016621067,0.4234811924023319,0.03946560151662468,0.6819034322930939,0.6524520132940042,0.5162835943213517,0.6061755693157639,0.36248979514900437,0.0673419532939035,0.4757395723777145,0.529069251513409,0.5116631065457733,0.5262326719767475,0.4730226197409856,0.06338722913017329
UBC9_HUMAN,0.4152493169751046,0.41885442054269706,0.45595804797183226,0.4509643525222924,0.4217971240492125,0.006681938926514869,0.4288503097857459,0.4157952594246559,0.46650716703002904,0.4739422533504969,0.4435365608353278,-0.009757810079572996,0.5815084047124084,0.6053442309280572,0.6072527962590902,0.6142709782270044,0.5910571006533345,0.03322088842535622
UBE4B_HUMAN,0.4392937587917499,0.43170106224591615,0.48598354455412285,0.4608717959042274,0.559802261245294,-0.1162404656227674,0.41187855459453937,0.41860086901397764,0.4597427181897683,0.422671544239694,0.43394902599582635,-0.00747411777570677,0.5502144095581003,0.5378214771388632,0.5839566863331347,0.5663876886692496,0.5756185169887267,-0.05582547857499339
UBE4B_MOUSE,0.5642162624056429,0.5260307233330688,0.6570494540500033,0.5160124628025197,0.6536169887127596,-0.11469712607484409,0.4875164320578942,0.4221045796414489,0.5480063788297975,0.4427720001418025,0.5911021345020769,-0.12415830677550467,0.6209041378873742,0.6395358338314306,0.6761944909848208,0.640691030646133,0.650408871501103,-0.03851694448469069
UBR5_HUMAN,0.5349117332768372,,0.5254896978302681,0.503450213426899,0.5396343313686159,-0.057101586551291446,0.44058412198183916,,0.5863480560434405,0.44137868335380703,0.39202300305797744,0.01106313736349635,0.5681665772939135,,0.6381490769715729,0.579646855399236,0.6074026594101434,-0.10229244322896025
VG08_BPP22,0.5027615934746967,,1.037574154501292,0.5350110171647963,0.7571149433831063,-0.13369204128679663,0.2737710989423444,,0.3829860433992196,0.29929022188709165,0.32104632834613744,0.021877799813405745,0.5897007552593462,,0.7043511009182947,0.6187405785737272,0.6404901014396169,-0.04126619221802663
VILI_CHICK,0.46290357704215807,,0.5233203872813761,0.6274514649272842,0.4031412707372385,0.19731885043600686,0.4130140460077421,,0.48289275782691005,0.5056379049785238,0.39062487271415924,0.12560856611198726,0.5770444783382265,,0.6479458532636228,0.6195289689495749,0.6380249294046795,-0.006733423227339394
VKOR1_HUMAN,0.5010275493185432,0.4994329642298696,0.5843559763499968,0.5507976740757246,0.483287152744581,0.05366837845484506,0.4673569348626871,0.6134161707125894,0.49193682527519395,0.528105085018072,0.4146242167571523,0.10923211230420292,0.5609379954224628,0.6091962997073733,0.6134390463100391,0.5862407288881955,0.573191138343733,0.042808901517195005
VRPI_BPT7,0.6306485903837145,0.6953845217121652,0.6298199922319114,0.7423362069059564,0.7228922615455813,0.021486813067647704,0.4752823935457044,0.37237505047962527,0.3872073388757492,0.39125320414266285,0.39473561108182553,-0.016614520380219367,0.6626905425677552,0.6460066244292274,0.693067114074398,0.6826304044653192,0.6987682864263939,-0.05402533829353482
YAIA_ECOLI,0.5316734535614389,0.5337253709295451,0.6897239324624819,0.43670610586595504,0.6637037645184248,-0.15784355909738645,0.431684798910204,0.44365966168447757,0.448076615041121,0.4465183602749246,0.4995800080706796,-0.056175686506033884,0.6919453373640796,0.70514265562538,0.6960653005651043,0.7170277575987644,0.7008365855410442,-0.005423523861219317
YAP1_HUMAN,0.4178254401184132,0.518597934698564,0.43158896407859126,0.5007576804837447,0.3896147729336157,0.06909112495431455,0.25034615285146955,0.573909313813399,0.3837637742499592,0.48391260424693516,0.3233872406218439,0.09935152181882567,0.6232332762917854,0.5870664741931788,0.5657650845218896,0.5845195668663496,0.6099885986407578,0.10264523191131178
YNZC_BACSU,0.5049657196963449,,0.958513451721978,0.4447166136034645,0.7842430357700045,-0.27332727528620243,0.3476213761410677,,0.7513116819794704,0.39990715221699985,0.5632704524841281,-0.0792162807738307,0.518082101551852,,0.6457434461190097,0.5472067657223194,0.5535808037931609,-0.08472846795197007
